Lead_id,Customer_id,Campaign_id,Branch_id,Lead_date,Lead_source,Lead_status,Assigned_Salesperson_id,Expected_budget,Interested_car_Segment,Conversion_date
2766,921,NULL,5,2022-08-07,Referral,Contacted,NULL,1003582.60,SUV,NULL
2767,370,NULL,6,2023-02-26,Website,Contacted,48,973986.52,SUV,NULL
2768,252,12,6,2023-07-06,Google,Converted,49,3432033.00,SUV,2023-07-11
2769,1075,13,7,2024-09-26,Email,Open,53,1008960.99,Sedan,NULL
2770,649,NULL,7,2023-05-23,Google,Converted,50,1422051.71,SUV,2023-06-02
2771,250,NULL,1,2024-11-28,Email,Lost,NULL,2052962.13,SUV,NULL
2772,1046,2,2,2023-09-01,Walk-in,Contacted,19,4711338.86,SUV,NULL
2773,706,9,5,2022-06-28,Website,Converted,42,2959328.32,SUV,2022-07-23
2774,706,8,6,2024-10-18,Website,Lost,48,5050783.82,Sedan,NULL
2775,547,10,8,2023-04-27,Website,Lost,57,2333300.17,SUV,NULL
2776,756,11,5,2023-10-29,Website,Converted,NULL,1915664.23,SUV,2023-12-25
2777,1019,NULL,4,2022-06-05,Website,Converted,33,3580421.35,SUV,2022-06-13
2778,1163,9,3,2024-08-11,Referral,Converted,NULL,611015.90,SUV,2024-08-16
2779,536,8,1,2024-06-17,Website,Converted,7,3173024.89,Luxury,2024-06-21
2780,200,11,2,2023-11-14,Referral,Lost,NULL,802518.47,SUV,NULL
2781,989,NULL,2,2024-06-27,Website,Open,19,2903675.36,Sedan,NULL
2782,1121,12,5,2023-02-07,Referral,Lost,42,4562829.45,SUV,NULL
2783,45,14,8,2023-06-20,Facebook,Lost,NULL,5793480.87,Sedan,NULL
2784,343,12,5,2022-09-02,Website,Converted,42,4511297.93,Hatchback,2022-10-13
2785,26,8,2,2024-11-12,Facebook,Qualified,17,5900620.71,Sedan,NULL
2786,776,10,3,2023-07-02,Walk-in,Qualified,24,630754.37,SUV,NULL
2787,947,11,7,2023-06-15,Walk-in,Qualified,54,4623934.32,SUV,NULL
2788,242,15,6,2022-02-07,Facebook,Contacted,45,3088255.11,SUV,NULL
2789,414,NULL,8,2024-02-19,Website,Qualified,58,2384505.11,SUV,NULL
2790,285,11,8,2023-08-25,Referral,Open,NULL,4657823.89,Sedan,NULL
2791,186,4,8,2024-07-26,Referral,Lost,57,3396018.20,SUV,NULL
2792,1168,1,7,2022-01-10,Google,Lost,NULL,4388505.07,SUV,NULL
2793,364,15,4,2024-11-01,Walk-in,Qualified,NULL,2151063.56,SUV,NULL
2794,475,14,6,2024-10-26,Facebook,Lost,45,5448437.38,Hatchback,NULL
2795,138,11,5,2023-06-08,Google,Converted,42,976324.14,Sedan,2023-06-18
2796,779,11,5,2023-11-24,Facebook,Lost,36,1937837.69,Hatchback,NULL
2797,241,11,6,2023-06-16,Referral,Contacted,NULL,3662205.86,Sedan,NULL
2798,527,15,3,2024-05-20,Walk-in,Converted,24,4950141.97,Sedan,2024-06-17
2799,90,NULL,4,2024-11-25,Facebook,Open,30,4790268.03,Luxury,NULL
2800,570,15,7,2024-01-31,Facebook,Qualified,NULL,5649548.79,SUV,NULL
2801,1133,NULL,6,2024-06-12,Walk-in,Converted,45,5444433.48,Sedan,2024-07-12
2802,302,13,4,2023-05-20,Walk-in,Qualified,33,2500383.72,SUV,NULL
2803,1019,NULL,4,2024-06-16,Facebook,Lost,NULL,511649.99,Hatchback,NULL
2804,1032,11,4,2024-11-17,Google,Lost,33,2514779.44,SUV,NULL
2805,1130,NULL,4,2022-09-27,Walk-in,Open,32,1491931.70,SUV,NULL
2806,1195,4,3,2023-11-16,Website,Contacted,25,4147763.14,Sedan,NULL
2807,659,NULL,6,2023-01-08,Facebook,Lost,44,2036062.11,SUV,NULL
2808,839,NULL,6,2022-04-26,Website,Qualified,NULL,4530360.80,Luxury,NULL
2809,1053,9,3,2023-04-16,Walk-in,Qualified,24,1527061.41,Hatchback,NULL
2810,325,2,8,2024-06-24,Facebook,Contacted,NULL,1345653.35,SUV,NULL
2811,79,NULL,6,2024-04-20,Referral,Open,48,3828377.22,SUV,NULL
2812,758,NULL,1,2022-04-13,Website,Converted,4,1247946.54,Hatchback,2022-05-14
2813,1082,NULL,8,2024-04-13,Walk-in,Qualified,58,3540571.41,SUV,NULL
2814,1142,NULL,3,2022-05-17,Walk-in,Qualified,25,4084820.47,Hatchback,NULL
2815,237,NULL,7,2023-10-20,Facebook,Qualified,50,2776518.44,Sedan,NULL
2816,217,NULL,5,2022-08-22,TV,Lost,36,3158311.06,Sedan,NULL
2817,794,15,4,2024-01-07,Google,Converted,34,4725144.21,SUV,2024-02-25
2818,1104,2,5,2024-01-19,Walk-in,Qualified,NULL,3524732.31,Hatchback,NULL
2819,809,NULL,6,2024-08-27,Email,Converted,44,4294075.50,Sedan,2024-09-15
2820,140,6,8,2022-01-31,Google,Lost,57,5860315.58,SUV,NULL
2821,1149,NULL,6,2022-06-08,Facebook,Converted,NULL,5568207.72,SUV,2022-06-15
2822,1077,5,1,2022-01-26,Facebook,Qualified,7,3911018.26,Sedan,NULL
2823,537,NULL,4,2022-11-04,Referral,Converted,NULL,5088614.72,SUV,2022-12-31
2824,183,11,7,2024-04-22,Google,Open,54,2433995.05,Sedan,NULL
2825,385,NULL,2,2023-02-26,Facebook,Contacted,17,2619032.13,Hatchback,NULL
2826,218,15,8,2024-02-17,Website,Contacted,NULL,5155256.44,SUV,NULL
2827,300,3,8,2024-02-06,Google,Contacted,57,1824771.69,Sedan,NULL
2828,1068,9,7,2023-12-30,Website,Open,50,2529492.22,SUV,NULL
2829,552,2,8,2022-03-03,Walk-in,Open,58,5203655.65,Luxury,NULL
2830,946,NULL,6,2024-07-11,Email,Qualified,48,4073304.33,SUV,NULL
2831,838,7,1,2022-12-17,Walk-in,Lost,6,3501538.22,SUV,NULL
2832,103,NULL,5,2022-01-08,TV,Converted,42,3689579.71,Luxury,2022-02-11
2833,717,NULL,8,2022-05-08,Facebook,Converted,57,3258150.68,SUV,2022-06-06
2834,360,4,8,2024-11-18,Facebook,Open,57,927144.13,Hatchback,NULL
2835,40,9,3,2024-03-06,TV,Contacted,NULL,2896182.02,SUV,NULL
2836,867,8,3,2023-02-11,Facebook,Contacted,25,4246723.18,SUV,NULL
2837,525,4,5,2022-01-24,Website,Converted,36,3849487.23,SUV,2022-02-17
2838,932,4,5,2024-04-04,Website,Contacted,36,3472528.59,Hatchback,NULL
2839,1044,3,3,2023-11-10,Walk-in,Qualified,27,3396668.77,SUV,NULL
2840,933,NULL,3,2024-06-30,Referral,Qualified,25,794501.72,Hatchback,NULL
2841,102,9,4,2023-06-27,Website,Lost,33,3921573.18,SUV,NULL
2842,48,12,8,2022-02-11,Email,Lost,NULL,2296293.98,Hatchback,NULL
2843,1011,10,6,2022-05-13,Referral,Qualified,45,2136544.93,Sedan,NULL
2844,125,12,8,2024-08-17,Facebook,Lost,NULL,5240854.12,SUV,NULL
2845,120,12,4,2023-09-04,Facebook,Lost,NULL,506310.76,Hatchback,NULL
2846,752,10,7,2023-03-01,Referral,Contacted,51,1380177.01,Hatchback,NULL
2847,1142,NULL,4,2024-05-23,TV,Lost,31,2757709.51,Sedan,NULL
2848,532,NULL,8,2024-07-16,Google,Open,60,4293161.53,SUV,NULL
2849,1168,12,1,2023-02-04,Google,Qualified,NULL,1149503.75,Hatchback,NULL
2850,1033,3,4,2022-06-03,Google,Contacted,33,4427321.18,Luxury,NULL
2851,639,7,4,2022-10-16,Website,Qualified,31,1992666.95,SUV,NULL
2852,63,6,3,2022-09-17,Facebook,Contacted,20,3542425.83,SUV,NULL
2853,3,11,4,2024-01-23,Walk-in,Converted,NULL,4992974.84,SUV,2024-03-14
2854,202,5,8,2024-09-16,Facebook,Lost,NULL,2822693.66,Sedan,NULL
2855,648,NULL,6,2022-01-30,Email,Lost,44,454599.18,Luxury,NULL
2856,500,5,3,2023-07-18,Facebook,Lost,20,3829398.26,SUV,NULL
2857,724,NULL,4,2023-05-21,Walk-in,Converted,31,1759513.12,SUV,2023-07-16
2858,380,NULL,7,2022-12-17,Website,Lost,50,5405620.23,SUV,NULL
2859,1103,NULL,6,2023-01-16,Walk-in,Lost,47,3889652.61,SUV,NULL
2860,806,1,3,2023-08-04,Website,Converted,25,2016510.01,Hatchback,2023-08-10
2861,651,NULL,5,2024-11-18,Walk-in,Contacted,42,988846.53,SUV,NULL
2862,1068,NULL,5,2023-09-01,Walk-in,Qualified,40,3523415.06,SUV,NULL
2863,1141,NULL,7,2022-04-17,Email,Qualified,54,3574014.34,Sedan,NULL
2864,752,3,3,2023-05-08,Google,Contacted,22,5053225.48,SUV,NULL
2865,43,2,8,2022-11-21,Facebook,Qualified,57,3234357.41,Sedan,NULL
2866,636,10,7,2023-01-10,TV,Converted,55,874780.55,Hatchback,2023-03-11
2867,371,NULL,4,2023-10-14,Google,Contacted,31,1864368.13,SUV,NULL
2868,1016,3,3,2022-04-02,Walk-in,Qualified,24,1756514.17,SUV,NULL
2869,480,NULL,5,2024-06-28,Website,Contacted,39,1102472.34,SUV,NULL
2870,1115,NULL,1,2024-02-17,Referral,Lost,7,1319648.78,Sedan,NULL
2871,742,6,6,2022-11-03,Google,Contacted,48,5873135.23,Hatchback,NULL
2872,516,7,7,2023-03-04,Facebook,Open,NULL,5462645.90,Sedan,NULL
2873,185,10,6,2024-03-06,Google,Lost,NULL,3736990.55,Hatchback,NULL
2874,219,NULL,2,2024-07-10,Google,Contacted,17,1044983.05,Hatchback,NULL
2875,182,3,4,2023-06-04,Referral,Qualified,28,561005.40,Sedan,NULL
2876,206,9,8,2022-07-04,Facebook,Contacted,NULL,4911690.26,Sedan,NULL
2877,543,3,2,2022-03-30,Website,Contacted,17,3939793.97,SUV,NULL
2878,165,7,1,2024-02-18,Email,Qualified,8,5235144.46,SUV,NULL
2879,1074,15,4,2023-01-12,Walk-in,Contacted,33,4741083.62,SUV,NULL
2880,731,14,2,2022-02-19,Facebook,Converted,19,3735395.67,Hatchback,2022-04-11
2881,613,10,7,2023-05-08,TV,Qualified,51,5123893.91,SUV,NULL
2882,323,4,2,2022-08-25,Facebook,Open,NULL,746766.22,SUV,NULL
2883,828,7,7,2023-12-01,Google,Lost,NULL,2450618.75,SUV,NULL
2884,517,6,6,2023-02-07,Facebook,Converted,43,602945.08,Hatchback,2023-03-14
2885,743,9,6,2022-07-13,Google,Converted,NULL,5229839.21,SUV,2022-07-26
2886,1003,5,6,2022-06-14,Website,Open,NULL,1479085.85,Luxury,NULL
2887,588,14,3,2024-09-20,Website,Converted,25,1360794.80,Hatchback,2024-11-13
2888,975,6,6,2024-07-03,Google,Open,46,3842750.70,SUV,NULL
2889,437,NULL,1,2022-11-09,Referral,Contacted,NULL,1108143.26,SUV,NULL
2890,1174,13,1,2024-04-06,Website,Converted,NULL,4900539.10,SUV,2024-05-30
2891,1198,2,8,2022-08-23,Referral,Converted,58,5929112.53,SUV,2022-09-07
2892,712,7,1,2024-01-30,Facebook,Converted,7,2269224.40,Sedan,2024-02-08
2893,613,10,2,2022-11-15,Website,Contacted,14,632138.49,SUV,NULL
2894,738,9,5,2022-05-07,TV,Lost,NULL,4588307.56,Sedan,NULL
2895,224,NULL,1,2024-08-10,Referral,Converted,NULL,3690474.81,SUV,2024-08-23
2896,655,15,1,2023-08-22,Walk-in,Lost,4,2863016.58,Luxury,NULL
2897,358,9,1,2024-11-06,Walk-in,Qualified,4,3515868.73,Sedan,NULL
2898,676,6,5,2024-05-18,TV,Open,42,1617196.00,SUV,NULL
2899,778,NULL,6,2024-11-27,Walk-in,Open,NULL,3482935.41,SUV,NULL
2900,188,14,6,2023-09-26,Walk-in,Qualified,NULL,4048977.91,Hatchback,NULL
2901,888,NULL,4,2023-02-17,Walk-in,Qualified,NULL,1667899.85,SUV,NULL
2902,1038,10,4,2024-09-15,Facebook,Lost,30,4401369.66,Luxury,NULL
2903,250,6,3,2022-04-19,Website,Qualified,24,3829061.39,SUV,NULL
2904,1011,11,2,2023-10-02,Website,Contacted,17,1000610.33,Sedan,NULL
2905,1051,5,4,2023-08-21,Website,Contacted,33,993804.16,Sedan,NULL
2906,1141,3,5,2024-05-12,Website,Lost,42,1426969.29,SUV,NULL
2907,435,11,5,2022-09-09,Walk-in,Contacted,36,3447302.40,Sedan,NULL
2908,1004,NULL,7,2022-12-29,Google,Lost,50,1580945.22,SUV,NULL
2909,850,9,7,2022-05-19,Walk-in,Contacted,50,4539163.22,Sedan,NULL
2910,390,NULL,1,2022-01-12,Facebook,Open,7,942323.47,SUV,NULL
2911,1175,15,8,2022-01-13,Website,Contacted,57,1799683.53,Hatchback,NULL
2912,774,12,4,2022-04-04,Walk-in,Converted,NULL,4497686.41,Sedan,2022-04-07
2913,847,7,7,2024-11-10,Google,Lost,54,5798746.98,SUV,NULL
2914,877,NULL,2,2022-08-21,Facebook,Qualified,19,5602318.51,SUV,NULL
2915,177,1,8,2023-09-08,Website,Contacted,60,2921967.00,Luxury,NULL
2916,439,9,5,2024-07-21,Facebook,Contacted,NULL,2652195.42,SUV,NULL
2917,91,15,6,2024-11-16,Facebook,Converted,44,1309714.13,Sedan,2024-12-11
2918,983,13,8,2024-03-14,Referral,Converted,57,623696.59,Sedan,2024-05-06
2919,686,10,1,2022-12-17,Referral,Lost,1,5443293.13,Luxury,NULL
2920,552,5,2,2024-11-06,Facebook,Lost,17,5081777.97,Luxury,NULL
2921,1074,NULL,7,2024-06-08,Facebook,Lost,51,5351296.38,SUV,NULL
2922,1141,NULL,1,2022-07-01,Website,Lost,4,417351.45,Hatchback,NULL
2923,209,13,5,2022-11-02,Website,Contacted,39,808478.16,SUV,NULL
2924,1062,2,2,2024-08-29,Website,Qualified,NULL,1976817.00,Sedan,NULL
2925,106,14,6,2022-07-29,Google,Converted,NULL,2687372.52,SUV,2022-08-20
2926,78,3,1,2023-03-05,Email,Lost,7,4996629.51,SUV,NULL
2927,759,NULL,8,2022-11-12,Referral,Contacted,58,975685.66,Hatchback,NULL
2928,961,6,1,2023-09-17,Facebook,Lost,6,2943750.55,SUV,NULL
2929,698,13,5,2022-09-27,Referral,Qualified,38,2953394.58,Luxury,NULL
2930,927,NULL,8,2024-10-01,Walk-in,Lost,58,1725804.75,SUV,NULL
2931,57,11,8,2024-10-16,Facebook,Lost,57,5306590.01,Hatchback,NULL
2932,987,NULL,1,2023-03-26,Walk-in,Qualified,6,5878356.94,Sedan,NULL
2933,156,9,5,2023-02-21,Google,Open,36,1966354.52,SUV,NULL
2934,585,3,8,2023-07-12,TV,Converted,NULL,2232125.05,Sedan,2023-07-22
2935,595,9,5,2022-02-09,Walk-in,Qualified,42,2932057.26,Sedan,NULL
2936,1025,10,3,2024-07-31,Facebook,Qualified,24,1367921.93,SUV,NULL
2937,321,NULL,1,2023-09-03,Walk-in,Lost,NULL,2112058.52,Hatchback,NULL
2938,1195,NULL,2,2023-06-06,Website,Converted,16,573057.09,Hatchback,2023-07-12
2939,1119,12,5,2024-06-22,Website,Qualified,39,5647063.78,Hatchback,NULL
2940,45,NULL,4,2023-10-31,Website,Contacted,NULL,5766337.08,SUV,NULL
2941,43,4,3,2024-01-01,Facebook,Converted,NULL,5326389.29,SUV,2024-01-22
2942,1099,NULL,8,2022-05-21,Walk-in,Open,58,5067181.35,Sedan,NULL
2943,928,14,8,2023-03-08,Referral,Open,NULL,2889852.72,SUV,NULL
2944,497,8,4,2022-01-15,Facebook,Contacted,NULL,2235359.13,SUV,NULL
2945,297,7,6,2024-07-10,Referral,Lost,49,1493853.30,Sedan,NULL
2946,920,NULL,3,2022-01-19,Website,Contacted,NULL,2528278.03,SUV,NULL
2947,560,14,7,2022-10-22,TV,Contacted,53,665429.06,Sedan,NULL
2948,375,4,8,2023-04-28,Email,Contacted,57,2456845.73,Sedan,NULL
2949,900,NULL,3,2023-05-10,Website,Qualified,25,3899862.67,SUV,NULL
2950,86,8,6,2022-03-13,Walk-in,Contacted,48,2102616.83,SUV,NULL
2951,759,2,6,2023-03-28,Walk-in,Qualified,NULL,1539821.13,SUV,NULL
2952,896,6,2,2023-07-13,Referral,Converted,12,4562961.21,Sedan,2023-07-22
2953,391,12,4,2023-06-09,Email,Converted,NULL,5567684.30,Sedan,2023-08-06
2954,155,12,5,2024-01-04,Facebook,Qualified,36,1325940.36,SUV,NULL
2955,720,13,1,2022-05-07,Walk-in,Open,4,562405.64,Hatchback,NULL
2956,688,NULL,4,2022-03-31,Facebook,Contacted,28,624620.02,Luxury,NULL
2957,1012,9,1,2024-10-20,Website,Qualified,6,5138042.49,SUV,NULL
2958,1129,1,4,2022-03-19,Facebook,Contacted,33,2803364.34,Hatchback,NULL
2959,301,5,3,2022-06-30,Facebook,Converted,25,2872803.55,Hatchback,2022-07-06
2960,729,14,2,2023-04-18,Walk-in,Lost,12,4423845.59,SUV,NULL
2961,98,4,4,2023-03-16,Email,Qualified,33,1194059.70,Hatchback,NULL
2962,70,NULL,2,2024-09-17,Website,Contacted,16,1866912.33,SUV,NULL
2963,1125,4,4,2024-03-29,Facebook,Open,33,4485434.57,Hatchback,NULL
2964,1188,7,1,2023-12-01,Walk-in,Converted,NULL,2149135.04,SUV,2023-12-22
2965,1020,NULL,8,2022-08-11,Walk-in,Contacted,57,3790416.91,Luxury,NULL
2966,1107,8,2,2022-09-04,Facebook,Lost,19,4861162.68,SUV,NULL
2967,1044,NULL,7,2024-02-16,Website,Lost,NULL,3044882.67,Luxury,NULL
2968,820,8,3,2024-07-15,Walk-in,Lost,24,1612935.64,SUV,NULL
2969,1141,NULL,2,2023-02-11,Walk-in,Contacted,19,2914947.27,Hatchback,NULL
2970,1000,7,3,2022-11-22,Email,Contacted,24,5452201.36,SUV,NULL
2971,506,14,4,2022-10-06,Website,Lost,32,3585268.89,Hatchback,NULL
2972,402,13,5,2022-07-08,Website,Lost,42,3699656.31,SUV,NULL
2973,528,14,5,2024-07-15,Walk-in,Lost,40,2568552.58,SUV,NULL
2974,1046,7,5,2023-05-27,Google,Lost,42,3759986.56,Hatchback,NULL
2975,167,1,7,2023-08-25,Walk-in,Contacted,54,4042819.83,SUV,NULL
2976,876,NULL,5,2022-04-08,Facebook,Lost,42,2186656.05,Sedan,NULL
2977,751,11,3,2022-07-25,Website,Open,NULL,3876326.76,Sedan,NULL
2978,665,8,2,2024-05-02,Facebook,Qualified,19,3738408.00,Sedan,NULL
2979,451,9,2,2022-11-16,Website,Lost,NULL,3709062.57,SUV,NULL
2980,873,11,1,2022-11-13,Google,Qualified,4,5422554.67,SUV,NULL
2981,369,11,2,2022-02-25,Website,Qualified,17,2577777.37,SUV,NULL
2982,882,6,4,2024-02-13,Walk-in,Qualified,31,5554478.54,SUV,NULL
2983,112,11,2,2024-09-07,Walk-in,Converted,12,987309.63,Hatchback,2024-10-10
2984,861,11,7,2022-03-08,Website,Qualified,53,2424167.91,SUV,NULL
2985,144,8,3,2023-12-27,Facebook,Lost,22,4896316.79,Luxury,NULL
2986,1053,5,3,2024-11-23,Google,Open,24,783899.22,SUV,NULL
2987,293,5,4,2022-03-22,Website,Contacted,33,3038648.25,Hatchback,NULL
2988,92,7,6,2024-09-16,Facebook,Lost,45,4645337.08,SUV,NULL
2989,272,5,4,2022-10-30,Walk-in,Converted,NULL,2758139.56,Luxury,2022-12-06
2990,300,13,8,2023-03-10,Walk-in,Converted,58,3864456.96,Sedan,2023-04-10
2991,65,NULL,4,2023-08-01,Facebook,Converted,NULL,3102239.47,SUV,2023-09-14
2992,1161,11,1,2024-09-05,Website,Lost,4,3564521.87,SUV,NULL
2993,118,NULL,6,2024-01-25,Website,Open,48,716192.75,Luxury,NULL
2994,611,NULL,5,2024-03-31,Facebook,Converted,NULL,3945654.25,Luxury,2024-05-24
2995,945,3,4,2022-04-25,Website,Contacted,NULL,5467070.28,SUV,NULL
2996,1029,NULL,2,2023-03-10,Referral,Contacted,17,5446394.15,SUV,NULL
2997,732,3,3,2024-04-16,Email,Qualified,23,2172820.57,SUV,NULL
2998,355,NULL,4,2022-03-18,Google,Contacted,32,4711973.71,Hatchback,NULL
2999,613,1,6,2023-06-26,Referral,Open,NULL,2023104.44,SUV,NULL
3000,887,1,1,2022-08-12,Website,Qualified,4,2985572.74,SUV,NULL
3001,630,10,3,2022-01-30,Referral,Converted,24,2266206.85,Hatchback,2022-03-29
3002,184,NULL,2,2024-10-09,Google,Lost,13,2971059.70,Hatchback,NULL
3003,1002,12,3,2024-08-19,Website,Contacted,NULL,2255106.81,Sedan,NULL
3004,400,NULL,5,2024-03-09,Walk-in,Converted,42,5324033.62,SUV,2024-03-28
3005,701,13,7,2023-04-19,Website,Lost,50,2789280.72,SUV,NULL
3006,981,14,3,2024-07-28,Referral,Lost,25,4396002.64,SUV,NULL
3007,172,NULL,8,2024-01-02,Walk-in,Lost,58,5186637.46,Sedan,NULL
3008,713,10,2,2023-02-25,Google,Contacted,17,5510074.99,Hatchback,NULL
3009,1163,6,4,2023-05-23,Referral,Lost,33,745141.66,Hatchback,NULL
3010,336,NULL,6,2024-03-26,Referral,Converted,47,4536579.09,SUV,2024-05-15
3011,1171,8,2,2023-08-04,Facebook,Converted,17,4891823.81,SUV,2023-08-15
3012,956,5,1,2023-11-04,Website,Converted,NULL,3448903.00,Hatchback,2023-11-23
3013,1126,4,7,2022-09-18,Facebook,Lost,50,1856000.55,SUV,NULL
3014,257,10,8,2022-01-14,Facebook,Converted,58,5598427.66,Luxury,2022-01-26
3015,185,9,6,2023-11-14,Website,Contacted,48,5740787.20,Hatchback,NULL
3016,758,9,7,2023-12-12,Google,Converted,52,1133410.16,Luxury,2024-02-10
3017,436,9,1,2022-04-12,Google,Open,10,542033.70,Luxury,NULL
3018,559,NULL,3,2024-06-06,Referral,Open,NULL,901289.85,Sedan,NULL
3019,285,8,3,2023-09-14,Google,Lost,23,5721043.05,Hatchback,NULL
3020,364,13,7,2023-08-06,Walk-in,Qualified,NULL,2581609.23,SUV,NULL
3021,1047,4,5,2023-11-18,Referral,Qualified,42,2729031.19,Hatchback,NULL
3022,1013,6,5,2022-01-10,Facebook,Converted,42,3726342.48,Luxury,2022-02-18
3023,18,8,7,2022-10-22,Walk-in,Qualified,50,865967.03,Sedan,NULL
3024,83,4,4,2022-08-12,Website,Contacted,33,2213950.28,SUV,NULL
3025,304,11,2,2023-01-15,Referral,Converted,NULL,2146666.71,SUV,2023-02-25
3026,161,NULL,1,2022-01-15,TV,Lost,2,3270212.19,SUV,NULL
3027,202,NULL,8,2022-10-15,Google,Contacted,57,3192747.81,SUV,NULL
3028,1176,3,7,2022-03-30,Facebook,Converted,NULL,2659736.58,Luxury,2022-04-07
3029,651,4,3,2022-06-13,Facebook,Lost,21,1967045.19,SUV,NULL
3030,146,11,2,2024-09-17,Email,Open,19,2495657.72,Hatchback,NULL
3031,1177,NULL,8,2022-01-18,TV,Contacted,59,4139501.14,Sedan,NULL
3032,969,9,3,2022-06-27,Google,Converted,23,4833055.67,Hatchback,2022-07-23
3033,750,7,5,2022-11-24,Walk-in,Contacted,42,1264861.90,SUV,NULL
3034,702,6,3,2023-11-28,Walk-in,Converted,26,2002753.01,Hatchback,2023-12-04
3035,1159,3,6,2023-08-21,Website,Lost,44,5477375.10,SUV,NULL
3036,1137,8,3,2022-11-15,Website,Contacted,NULL,4656690.15,Luxury,NULL
3037,386,8,5,2023-10-19,Google,Contacted,42,4103274.29,SUV,NULL
3038,767,6,3,2023-12-15,Facebook,Contacted,22,2481468.68,Luxury,NULL
3039,962,1,1,2024-03-19,Facebook,Contacted,4,4826114.92,Sedan,NULL
3040,281,NULL,8,2022-01-20,Walk-in,Converted,57,5460244.46,Hatchback,2022-01-25
3041,713,NULL,2,2024-06-22,Facebook,Qualified,NULL,3284617.96,Sedan,NULL
3042,313,6,8,2024-02-15,Website,Qualified,58,869909.91,SUV,NULL
3043,884,3,4,2024-03-05,TV,Contacted,33,1590107.01,SUV,NULL
3044,125,11,4,2022-09-11,Referral,Lost,33,5750965.58,SUV,NULL
3045,104,NULL,4,2022-10-02,Website,Qualified,32,2648610.39,Luxury,NULL
3046,1176,14,8,2022-03-17,Website,Converted,59,3104488.50,Hatchback,2022-04-07
3047,857,1,6,2024-11-18,Facebook,Contacted,43,844666.17,Sedan,NULL
3048,1173,4,1,2023-03-10,Google,Open,8,4800841.99,Sedan,NULL
3049,1094,5,7,2022-08-22,Walk-in,Converted,NULL,1873038.11,SUV,2022-10-20
3050,303,4,2,2023-08-04,Website,Contacted,17,1843391.71,Sedan,NULL
3051,384,6,2,2024-02-07,Website,Contacted,19,2145854.75,SUV,NULL
3052,642,12,7,2022-02-23,Referral,Qualified,50,5468001.52,Hatchback,NULL
3053,204,12,1,2024-04-19,Email,Qualified,7,3909443.68,Luxury,NULL
3054,169,5,3,2022-11-26,Facebook,Contacted,25,1708391.87,Hatchback,NULL
3055,12,3,4,2022-05-03,Email,Open,33,1181003.40,SUV,NULL
3056,402,6,8,2023-02-16,TV,Contacted,57,2823310.74,SUV,NULL
3057,640,9,4,2023-11-24,TV,Open,33,5587482.35,SUV,NULL
3058,883,7,3,2024-01-26,Facebook,Converted,24,2918255.77,Sedan,2024-03-25
3059,241,NULL,6,2023-03-07,Referral,Converted,NULL,3350802.67,Sedan,2023-04-29
3060,627,10,5,2022-01-11,Referral,Lost,42,2045491.51,SUV,NULL
3061,1119,7,5,2023-10-11,Website,Lost,42,4573011.85,Sedan,NULL
3062,405,NULL,7,2024-08-22,Website,Lost,55,4088363.46,Hatchback,NULL
3063,2,9,3,2024-01-15,Website,Qualified,NULL,1676093.16,SUV,NULL
3064,994,11,1,2022-07-17,Facebook,Qualified,4,1875448.41,Luxury,NULL
3065,211,11,3,2023-11-08,Website,Contacted,25,1916569.66,Sedan,NULL
3066,938,NULL,2,2022-05-30,Google,Lost,NULL,2188486.09,Sedan,NULL
3067,814,NULL,8,2023-12-24,Facebook,Contacted,58,1743655.34,Hatchback,NULL
3068,444,NULL,4,2023-03-15,Facebook,Lost,NULL,2437856.62,SUV,NULL
3069,991,NULL,8,2024-03-02,Walk-in,Qualified,NULL,2747973.94,Hatchback,NULL
3070,526,3,5,2022-08-10,Walk-in,Converted,36,5047275.23,Hatchback,2022-08-17
3071,494,14,3,2022-03-14,Facebook,Converted,25,4638298.78,Hatchback,2022-04-30
3072,924,2,4,2023-06-25,Facebook,Contacted,28,573884.59,Hatchback,NULL
3073,474,9,6,2024-08-27,Website,Open,48,2234621.28,Sedan,NULL
3074,1187,2,4,2022-09-18,Walk-in,Contacted,33,639465.08,Luxury,NULL
3075,54,11,1,2023-12-28,Facebook,Converted,7,607495.04,Sedan,2024-02-20
3076,1120,NULL,5,2024-10-04,Walk-in,Lost,38,661549.64,SUV,NULL
3077,706,NULL,2,2023-10-09,Facebook,Lost,19,2247532.29,Luxury,NULL
3078,758,NULL,7,2024-09-15,Google,Contacted,50,2926747.94,SUV,NULL
3079,199,12,5,2023-11-12,Google,Contacted,36,528453.89,Sedan,NULL
3080,550,13,5,2023-12-18,Referral,Qualified,NULL,4632940.65,Hatchback,NULL
3081,704,4,3,2022-05-29,Website,Qualified,NULL,3062586.79,SUV,NULL
3082,156,NULL,5,2023-02-21,Email,Lost,40,4024698.17,SUV,NULL
3083,531,14,6,2022-01-05,Website,Lost,48,4051763.54,Hatchback,NULL
3084,504,NULL,7,2024-09-09,Facebook,Contacted,53,5937064.85,SUV,NULL
3085,557,NULL,3,2023-02-20,Google,Lost,25,3059182.85,Luxury,NULL
3086,900,11,4,2022-11-17,Walk-in,Contacted,33,2127707.02,Hatchback,NULL
3087,110,8,4,2023-08-06,TV,Converted,33,2277353.06,Hatchback,2023-08-31
3088,310,14,5,2022-09-17,Facebook,Contacted,42,4875324.69,SUV,NULL
